EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,BusinessTravel,DistanceFromHome,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,JobInvolvement,JobLevel,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
1899,52,Male,Married,Sales,Sales Representative,Technical Degree,4,Travel_Rarely,21,7718,19,2,No,3,3,2,1,3,4,4,1,20,6,18,8,4,5,No
1900,45,Male,Single,Sales,Sales Representative,Other,2,Travel_Rarely,1,19965,20,3,Yes,1,4,1,4,3,4,5,1,27,0,27,4,5,10,Yes
1901,46,Male,Single,Sales,Manager,Marketing,1,Travel_Frequently,7,2093,17,1,Yes,1,2,3,1,4,2,5,4,38,0,28,14,0,16,Yes
1902,26,Female,Single,Sales,Sales Executive,Medical,4,Travel_Frequently,1,16228,22,0,No,3,3,4,2,3,3,4,0,19,4,6,6,4,3,No
1903,55,Female,Single,Sales,Sales Representative,Medical,3,Travel_Rarely,9,17034,22,1,No,2,4,2,1,3,2,3,9,29,0,29,8,5,6,No
1904,23,Female,Divorced,Research & Development,Healthcare Representative,Medical,4,Travel_Frequently,3,6710,22,1,No,1,1,2,4,4,3,1,3,26,3,5,5,6,5,No
1905,36,Male,Single,Research & Development,Laboratory Technician,Life Sciences,1,Travel_Rarely,12,10732,22,3,No,3,4,2,2,3,2,4,9,18,5,18,12,4,12,Yes
1906,28,Male,Single,Research & Development,Manager,Technical Degree,5,Non-Travel,19,4191,20,1,No,3,3,3,4,4,1,3,4,10,3,10,10,0,2,Yes
1907,19,Male,Divorced,Research & Development,Laboratory Technician,Medical,4,Travel_Rarely,15,19221,25,1,Yes,2,3,3,1,3,4,2,1,32,4,1,1,2,1,No
1908,26,Male,Divorced,Sales,Sales Executive,Human Resources,1,Non-Travel,22,1689,13,2,Yes,2,3,3,3,3,3,3,4,20,1,7,7,4,1,No
1909,38,Female,Married,Sales,Manager,Marketing,1,Travel_Frequently,16,3103,23,0,No,2,3,2,3,3,2,5,9,28,3,17,6,7,17,No
1910,41,Female,Divorced,Research & Development,Healthcare Representative,Other,2,Travel_Frequently,10,1365,23,1,No,2,4,4,3,3,3,2,3,31,6,23,4,0,4,No
1911,51,Male,Married,Research & Development,Manager,Other,2,Travel_Rarely,22,15010,15,1,No,4,1,4,3,3,4,2,7,15,5,15,15,10,12,No
1912,39,Male,Married,Sales,Sales Executive,Life Sciences,5,Travel_Rarely,29,12767,23,0,No,2,1,3,4,4,1,1,0,18,2,18,6,2,12,No
1913,20,Male,Single,Research & Development,Laboratory Technician,Other,2,Travel_Rarely,27,17103,12,2,No,4,3,4,3,4,4,1,4,38,5,2,2,3,2,Yes
1914,29,Male,Single,Research & Development,Healthcare Representative,Marketing,5,Travel_Rarely,27,13742,21,3,No,1,1,2,4,3,2,4,9,39,3,11,9,10,11,No
1915,45,Male,Single,Research & Development,Manager,Technical Degree,3,Travel_Rarely,6,13391,20,3,No,3,4,3,2,3,2,3,0,6,2,6,6,1,6,Yes
1916,47,Male,Divorced,Research & Development,Healthcare Representative,Other,3,Non-Travel,29,5172,13,1,No,4,1,3,3,4,3,4,9,38,4,26,12,12,17,No
1917,43,Male,Divorced,Sales,Sales Representative,Other,2,Travel_Rarely,17,16623,20,2,Yes,1,2,2,4,3,1,1,9,9,5,9,9,0,9,No
1918,38,Male,Single,Human Resources,Manager,Human Resources,3,Travel_Rarely,21,3378,17,3,No,1,1,3,3,3,1,5,3,20,1,20,5,3,3,No
1919,45,Female,Single,Research & Development,Manager,Technical Degree,4,Travel_Rarely,28,18589,11,3,Yes,4,3,2,3,3,2,1,7,27,2,27,19,1,9,Yes
1920,43,Male,Divorced,Sales,Sales Representative,Medical,4,Travel_Rarely,22,13031,13,3,No,1,1,3,3,4,3,3,0,24,2,24,11,4,4,No
1921,50,Female,Married,Research & Development,Manager,Marketing,4,Travel_Rarely,24,6669,15,3,No,1,1,4,4,3,4,5,1,11,5,5,5,6,5,No
1922,38,Male,Married,Research & Development,Manager,Other,3,Travel_Rarely,29,3735,21,3,No,4,1,3,1,3,4,4,0,31,3,20,10,0,7,No
1923,52,Female,Single,Research & Development,Laboratory Technician,Human Resources,4,Travel_Rarely,17,10867,24,1,No,1,1,3,3,3,2,4,6,17,2,17,5,6,13,Yes
1924,51,Male,Single,Research & Development,Laboratory Technician,Marketing,5,Travel_Frequently,21,9490,14,3,Yes,2,2,3,3,3,2,1,1,26,4,22,0,1,1,No
1925,58,Male,Single,Research & Development,Laboratory Technician,Life Sciences,1,Travel_Rarely,19,1956,13,1,No,2,4,1,2,4,4,1,0,12,5,5,1,0,5,Yes
1926,35,Male,Married,Sales,Sales Executive,Human Resources,2,Travel_Frequently,18,10306,16,0,No,3,3,4,1,4,4,4,5,22,4,17,14,10,15,No
1927,28,Male,Single,Sales,Sales Representative,Life Sciences,5,Non-Travel,11,7623,22,0,No,1,3,2,4,3,4,4,5,10,5,10,3,4,6,Yes
1928,40,Male,Married,Research & Development,Healthcare Representative,Other,4,Travel_Rarely,24,15908,16,2,No,3,1,1,2,3,3,2,9,16,4,16,4,3,2,Yes
1929,39,Male,Divorced,Research & Development,Laboratory Technician,Human Resources,1,Travel_Frequently,7,18858,14,1,No,2,4,4,3,4,1,3,1,21,3,21,14,6,3,Yes
1930,34,Female,Divorced,Sales,Manager,Medical,2,Travel_Rarely,10,5460,19,2,No,2,1,3,2,3,2,2,0,11,5,10,10,11,6,Yes
1931,22,Male,Divorced,Sales,Sales Representative,Marketing,5,Travel_Rarely,7,14986,21,0,No,2,2,3,2,3,2,2,9,24,6,4,4,5,3,No
1932,28,Male,Single,Research & Development,Research Scientist,Marketing,2,Travel_Rarely,5,13638,16,0,Yes,1,4,2,3,4,3,4,2,10,1,10,10,1,8,No
1933,47,Male,Divorced,Human Resources,Manager,Technical Degree,3,Travel_Rarely,12,3850,25,0,No,1,4,2,1,3,4,3,9,31,3,27,1,1,16,Yes
1934,32,Male,Married,Research & Development,Healthcare Representative,Human Resources,4,Non-Travel,16,14299,19,0,No,2,4,4,1,3,3,4,4,23,4,2,2,0,2,No
1935,44,Female,Married,Sales,Sales Representative,Human Resources,5,Travel_Rarely,29,11698,23,3,No,3,4,4,2,3,4,2,5,10,5,10,9,4,10,No
1936,52,Female,Married,Sales,Manager,Life Sciences,5,Travel_Rarely,25,5594,21,0,No,3,1,2,3,3,2,2,2,34,3,34,19,5,13,No
1937,50,Male,Single,Sales,Sales Representative,Human Resources,1,Travel_Rarely,21,15282,20,3,No,4,2,4,4,3,1,4,8,38,4,13,2,3,12,No
1938,37,Male,Single,Human Resources,Manager,Marketing,1,Travel_Rarely,18,17285,20,3,No,2,4,2,2,3,3,1,4,19,0,19,18,5,3,No
1939,33,Female,Married,Sales,Sales Representative,Human Resources,1,Non-Travel,3,15334,12,2,No,3,3,3,4,4,4,1,1,29,0,15,4,1,12,No
1940,51,Male,Married,Research & Development,Research Scientist,Technical Degree,2,Travel_Rarely,20,7644,25,3,No,2,3,2,2,3,2,4,9,33,2,33,2,3,16,No
1941,19,Female,Married,Sales,Manager,Technical Degree,4,Travel_Rarely,15,3850,16,2,No,3,2,1,2,3,1,5,5,3,1,1,1,2,1,No
1942,52,Female,Married,Research & Development,Manager,Marketing,2,Travel_Rarely,5,15933,24,3,Yes,4,3,2,3,3,3,5,7,7,0,7,4,5,7,No
1943,57,Female,Divorced,Research & Development,Manager,Marketing,4,Travel_Rarely,13,1165,14,3,No,4,1,2,3,3,3,1,5,19,6,19,11,5,10,No
1944,45,Male,Married,Research & Development,Research Scientist,Marketing,5,Travel_Rarely,19,11701,12,0,No,2,1,1,4,3,2,3,3,27,4,27,13,7,3,No
1945,56,Female,Single,Sales,Sales Executive,Human Resources,2,Travel_Rarely,12,1919,15,1,No,3,2,1,4,3,3,2,5,21,3,21,6,5,10,Yes
1946,23,Female,Single,Sales,Sales Executive,Human Resources,2,Travel_Rarely,23,9305,24,3,Yes,1,4,1,1,3,2,3,7,23,5,5,5,6,5,Yes
1947,26,Female,Single,Sales,Sales Representative,Medical,2,Travel_Frequently,21,18375,25,1,No,4,3,1,3,3,3,1,7,14,3,8,7,8,8,No
1948,37,Male,Single,Human Resources,Human Resources,Other,3,Travel_Rarely,5,16715,13,1,Yes,2,3,2,2,4,1,4,9,5,2,0,0,1,0,Yes
1949,18,Female,Single,Research & Development,Laboratory Technician,Other,4,Travel_Frequently,6,4839,16,1,Yes,2,2,4,2,3,1,5,1,1,3,0,0,1,0,No
1950,25,Female,Married,Research & Development,Manager,Life Sciences,4,Non-Travel,7,18642,21,3,Yes,3,2,1,1,3,3,1,7,7,0,7,7,4,7,Yes
1951,40,Female,Married,Research & Development,Healthcare Representative,Human Resources,2,Non-Travel,26,12618,25,1,No,2,3,3,3,3,2,3,5,38,3,3,3,0,0,No
1952,20,Male,Divorced,Research & Development,Research Scientist,Medical,3,Travel_Rarely,10,14519,24,3,Yes,4,4,2,2,3,4,3,1,33,0,2,2,2,0,Yes
1953,21,Female,Divorced,Sales,Manager,Medical,2,Non-Travel,16,11776,18,0,No,2,2,4,1,3,3,1,0,38,0,2,2,3,2,Yes
1954,42,Female,Divorced,Human Resources,Human Resources,Technical Degree,4,Travel_Frequently,8,1067,14,3,Yes,2,1,3,1,3,4,2,5,31,1,24,13,11,3,No
1955,55,Male,Married,Research & Development,Research Scientist,Human Resources,5,Travel_Frequently,9,10788,22,2,No,1,3,2,2,3,2,3,6,28,2,6,6,1,0,Yes
1956,32,Male,Divorced,Research & Development,Laboratory Technician,Medical,3,Travel_Rarely,27,6660,14,0,No,1,2,2,2,4,4,2,9,28,6,14,7,6,11,Yes
1957,38,Female,Married,Research & Development,Manager,Technical Degree,3,Travel_Rarely,4,5478,15,1,No,4,2,3,4,3,3,2,4,23,6,0,0,0,0,Yes
1958,52,Female,Single,Sales,Sales Executive,Life Sciences,2,Non-Travel,21,9210,16,1,No,3,2,1,3,3,1,4,9,30,4,26,17,2,14,No
1959,31,Female,Married,Sales,Manager,Technical Degree,5,Travel_Rarely,21,11922,21,2,No,1,3,1,4,3,2,1,7,23,6,13,5,6,9,No
1960,53,Male,Married,Research & Development,Healthcare Representative,Life Sciences,4,Travel_Rarely,8,4521,17,0,No,3,1,3,1,3,1,1,8,35,0,35,18,8,0,No
1961,29,Male,Single,Sales,Sales Executive,Other,1,Travel_Rarely,25,1572,16,2,No,4,1,4,2,4,1,2,3,11,5,6,3,4,2,No
1962,34,Male,Single,Research & Development,Research Scientist,Other,4,Non-Travel,7,8082,17,1,Yes,1,3,1,4,3,1,4,6,19,2,16,2,3,13,Yes
1963,56,Female,Single,Sales,Sales Executive,Marketing,4,Travel_Rarely,15,6395,19,3,Yes,3,2,2,1,3,3,3,7,10,4,10,10,1,10,Yes
1964,26,Male,Divorced,Research & Development,Research Scientist,Marketing,5,Non-Travel,21,16407,14,1,Yes,1,3,2,3,3,2,3,5,12,6,8,8,4,0,Yes
1965,52,Female,Divorced,Sales,Manager,Technical Degree,3,Travel_Rarely,3,19642,20,2,No,4,3,4,2,3,4,1,1,34,6,34,14,3,9,No
1966,30,Female,Divorced,Research & Development,Manager,Marketing,4,Travel_Rarely,17,12094,25,3,No,4,2,2,4,3,1,2,6,22,5,12,5,6,0,No
1967,32,Female,Single,Research & Development,Research Scientist,Human Resources,3,Travel_Rarely,11,1650,11,3,No,1,3,1,3,4,4,4,8,14,3,14,11,2,14,Yes
1968,35,Male,Divorced,Sales,Manager,Technical Degree,5,Travel_Rarely,9,6741,25,1,No,3,4,4,4,3,2,4,4,17,2,17,17,4,2,No
1969,50,Female,Single,Research & Development,Research Scientist,Medical,5,Travel_Rarely,5,14281,19,3,No,2,1,1,1,3,2,3,1,14,5,4,4,5,4,Yes
1970,23,Female,Single,Research & Development,Manager,Human Resources,2,Travel_Rarely,25,7838,17,0,No,2,4,4,3,3,4,3,3,6,6,5,5,0,5,No
1971,44,Female,Single,Research & Development,Manager,Technical Degree,1,Travel_Rarely,10,19971,14,1,No,1,4,3,4,3,4,5,2,7,2,2,2,1,2,Yes
1972,40,Male,Divorced,Human Resources,Manager,Other,5,Travel_Rarely,15,4262,20,1,Yes,3,4,2,3,3,1,5,3,22,2,22,19,0,13,Yes
1973,44,Male,Divorced,Research & Development,Research Scientist,Life Sciences,5,Travel_Rarely,28,18722,18,0,No,2,3,4,1,3,4,2,9,13,6,13,9,2,13,Yes
1974,51,Female,Single,Sales,Manager,Marketing,3,Travel_Rarely,29,5996,22,1,Yes,4,2,3,3,3,4,5,6,30,3,30,15,7,0,No
1975,55,Male,Divorced,Sales,Sales Executive,Marketing,5,Travel_Rarely,14,12826,17,2,No,3,3,1,4,3,3,4,9,30,3,30,17,7,1,No
1976,31,Female,Married,Sales,Sales Executive,Marketing,4,Travel_Rarely,4,3827,22,2,Yes,2,1,3,1,3,1,5,7,17,6,13,13,3,11,No
1977,53,Female,Divorced,Research & Development,Healthcare Representative,Technical Degree,2,Travel_Rarely,21,15211,12,1,No,3,3,1,2,3,1,1,0,29,2,23,3,4,16,No
1978,25,Female,Single,Sales,Sales Executive,Human Resources,2,Non-Travel,20,6232,11,0,No,1,3,4,4,3,2,1,7,7,5,7,7,8,1,No
1979,52,Male,Single,Research & Development,Research Scientist,Life Sciences,4,Travel_Rarely,2,3217,19,3,Yes,3,3,4,4,3,4,3,4,22,1,17,17,8,16,Yes
1980,36,Female,Single,Research & Development,Healthcare Representative,Marketing,5,Travel_Rarely,12,15232,17,0,Yes,2,3,2,1,4,3,3,6,36,0,13,7,8,6,No
1981,47,Male,Married,Sales,Sales Executive,Human Resources,1,Travel_Rarely,1,15026,24,2,No,1,4,2,1,3,2,2,0,14,3,14,6,6,5,Yes
1982,31,Male,Single,Research & Development,Healthcare Representative,Medical,5,Travel_Rarely,24,14878,20,1,No,3,2,4,2,3,3,1,1,37,6,13,8,1,5,Yes
1983,37,Male,Single,Sales,Manager,Other,2,Travel_Rarely,20,7837,11,0,No,4,1,1,4,3,1,2,0,28,1,5,5,6,5,No
1984,42,Female,Divorced,Sales,Sales Representative,Medical,1,Travel_Rarely,5,8031,23,3,No,2,1,1,1,3,4,2,4,33,3,24,9,1,4,No
1985,57,Female,Married,Research & Development,Laboratory Technician,Life Sciences,3,Travel_Rarely,6,15806,14,3,No,1,1,4,2,3,3,5,5,38,2,14,2,2,14,Yes
1986,41,Male,Divorced,Research & Development,Laboratory Technician,Marketing,3,Travel_Rarely,24,4716,25,3,No,3,3,1,2,4,2,3,9,23,6,23,7,7,6,No
1987,31,Male,Single,Research & Development,Healthcare Representative,Medical,5,Travel_Rarely,11,4414,15,3,No,4,1,4,1,3,1,2,8,24,1,7,7,8,2,No
1988,43,Female,Single,Research & Development,Healthcare Representative,Other,5,Travel_Rarely,8,18832,15,0,No,2,4,2,4,3,3,2,7,26,6,14,6,7,9,No
1989,55,Female,Married,Sales,Sales Executive,Human Resources,1,Travel_Rarely,7,1570,24,3,No,4,2,1,3,3,3,3,6,26,5,2,2,3,2,No
1990,40,Female,Single,Research & Development,Manager,Human Resources,1,Travel_Rarely,4,14288,24,2,No,3,3,2,3,4,2,3,4,12,5,12,12,12,12,Yes
1991,39,Female,Married,Research & Development,Laboratory Technician,Medical,5,Non-Travel,6,19889,24,3,No,3,3,3,2,3,3,1,2,22,4,21,10,11,2,Yes
1992,36,Female,Divorced,Research & Development,Manager,Marketing,2,Travel_Rarely,16,1917,15,2,No,1,4,2,3,3,1,3,8,18,0,18,5,2,0,No
1993,20,Male,Married,Sales,Manager,Other,3,Travel_Frequently,20,11066,21,0,No,4,1,3,3,4,3,5,4,6,0,2,2,3,0,No
1994,59,Male,Divorced,Research & Development,Laboratory Technician,Life Sciences,1,Travel_Rarely,15,7982,13,2,No,1,3,2,1,3,4,1,2,31,3,31,13,11,3,No
1995,36,Male,Single,Research & Development,Manager,Marketing,2,Travel_Frequently,14,7336,15,0,No,2,3,2,2,4,4,2,2,18,0,18,12,11,1,No
1996,26,Female,Divorced,Sales,Sales Representative,Technical Degree,5,Travel_Rarely,23,19062,14,3,Yes,1,4,1,4,3,2,5,2,28,6,8,3,4,8,No
1997,45,Male,Divorced,Human Resources,Manager,Medical,4,Travel_Rarely,12,17999,25,1,No,2,4,2,2,3,4,5,5,27,6,12,12,11,11,No
1998,37,Female,Divorced,Sales,Sales Representative,Technical Degree,1,Travel_Rarely,29,10941,15,2,No,3,1,4,1,3,4,1,0,22,4,0,0,1,0,No
1999,24,Male,Married,Human Resources,Manager,Medical,4,Travel_Rarely,12,13380,17,2,Yes,3,2,1,3,3,3,2,3,9,5,6,6,4,6,Yes
2000,31,Female,Divorced,Research & Development,Research Scientist,Life Sciences,2,Travel_Frequently,16,12667,15,1,No,4,2,1,4,3,1,1,7,15,1,13,13,10,13,No
2001,26,Female,Married,Sales,Sales Representative,Marketing,3,Travel_Rarely,15,5529,24,0,No,2,1,1,2,3,1,4,2,33,1,8,0,1,8,No
2002,36,Male,Married,Research & Development,Laboratory Technician,Other,2,Travel_Rarely,29,18519,25,0,Yes,3,2,2,3,3,3,4,4,24,5,18,11,2,15,No
2003,31,Male,Married,Research & Development,Research Scientist,Marketing,3,Travel_Rarely,13,13192,24,3,No,4,4,1,2,3,4,1,1,13,2,13,13,10,6,No
2004,55,Male,Single,Research & Development,Laboratory Technician,Medical,2,Travel_Rarely,11,9566,24,2,No,4,4,3,4,3,3,2,1,17,5,17,6,6,12,Yes
2005,53,Female,Single,Research & Development,Laboratory Technician,Human Resources,1,Travel_Rarely,17,8226,18,0,Yes,1,4,3,2,4,4,2,6,13,1,6,6,7,3,No
2006,57,Female,Single,Research & Development,Research Scientist,Technical Degree,1,Travel_Rarely,21,6162,18,3,Yes,4,2,2,2,4,4,3,9,30,3,28,0,1,12,Yes
2007,34,Female,Married,Research & Development,Healthcare Representative,Other,4,Travel_Rarely,15,17590,13,0,No,3,2,1,2,4,4,5,2,39,4,16,3,4,7,No
2008,47,Male,Single,Research & Development,Manager,Other,2,Travel_Rarely,14,2319,15,1,No,1,3,4,3,3,1,1,4,24,5,24,17,2,1,Yes
2009,26,Male,Divorced,Sales,Sales Representative,Marketing,2,Travel_Frequently,10,2141,22,1,No,2,3,4,4,3,2,5,2,27,2,8,8,4,6,Yes
2010,50,Male,Married,Research & Development,Research Scientist,Marketing,4,Non-Travel,12,5627,14,1,No,2,3,3,4,4,1,5,5,13,3,13,2,3,10,No
2011,42,Male,Single,Sales,Sales Representative,Medical,5,Travel_Rarely,16,15501,24,3,No,3,2,2,3,4,4,4,9,7,5,7,6,7,7,No
2012,31,Male,Married,Human Resources,Human Resources,Human Resources,2,Travel_Rarely,15,3690,24,2,No,3,3,2,3,3,3,4,2,16,3,13,5,6,13,No
2013,28,Male,Single,Human Resources,Human Resources,Technical Degree,2,Travel_Rarely,10,8323,15,1,No,1,4,2,3,3,3,1,7,39,5,1,1,2,1,No
2014,52,Male,Divorced,Sales,Sales Executive,Human Resources,2,Travel_Rarely,4,4255,18,1,No,1,2,2,1,3,4,1,1,34,3,16,14,11,14,No
2015,58,Female,Married,Research & Development,Research Scientist,Other,5,Travel_Frequently,27,6213,14,0,No,3,1,2,2,3,2,2,2,36,6,36,5,3,8,Yes
2016,31,Female,Single,Human Resources,Human Resources,Human Resources,1,Travel_Rarely,23,5108,15,1,Yes,3,2,1,2,3,1,1,7,17,0,13,7,1,2,Yes
2017,47,Male,Single,Sales,Sales Executive,Medical,4,Travel_Rarely,29,19241,17,2,No,2,3,1,4,3,1,2,7,33,3,24,7,8,12,No
2018,58,Female,Divorced,Research & Development,Laboratory Technician,Human Resources,5,Travel_Rarely,9,10802,13,3,No,2,2,1,2,3,4,2,0,29,6,29,0,1,12,Yes
2019,21,Male,Divorced,Human Resources,Manager,Technical Degree,3,Non-Travel,21,12413,23,1,Yes,2,3,4,1,3,4,1,7,14,0,3,3,4,3,No
2020,21,Male,Single,Sales,Sales Representative,Other,3,Travel_Frequently,20,15995,16,3,No,3,3,1,3,3,2,2,9,17,1,3,3,2,3,Yes
2021,45,Female,Single,Research & Development,Research Scientist,Life Sciences,5,Travel_Frequently,9,13583,19,3,No,4,1,2,4,3,1,5,1,21,0,20,10,7,4,No
2022,25,Male,Married,Sales,Sales Executive,Other,5,Travel_Rarely,21,6021,21,2,No,3,1,2,4,4,2,2,6,17,3,7,3,0,7,No
2023,19,Male,Married,Human Resources,Manager,Life Sciences,1,Travel_Rarely,25,19771,14,0,No,3,4,4,2,3,1,5,5,1,4,1,1,2,1,No
2024,58,Male,Single,Human Resources,Human Resources,Technical Degree,3,Travel_Frequently,24,7582,14,0,Yes,2,3,4,4,3,2,5,1,36,4,36,11,6,16,No
2025,39,Male,Divorced,Human Resources,Manager,Other,4,Travel_Rarely,20,14455,16,3,No,3,2,3,3,3,2,5,4,35,1,15,12,5,3,No
2026,58,Female,Married,Research & Development,Research Scientist,Other,2,Travel_Rarely,11,14117,16,1,No,1,1,4,4,3,2,3,6,37,3,16,11,12,16,No
2027,33,Male,Single,Research & Development,Research Scientist,Other,2,Travel_Rarely,11,19950,13,3,Yes,3,1,3,3,3,3,3,7,24,0,15,15,1,7,No
2028,46,Male,Divorced,Research & Development,Healthcare Representative,Other,1,Travel_Rarely,7,18359,24,0,No,3,3,1,1,3,3,2,2,15,4,1,1,2,1,Yes
2029,47,Female,Divorced,Sales,Sales Representative,Medical,1,Travel_Rarely,21,2262,11,1,No,3,2,2,1,3,3,1,0,19,5,3,3,4,3,No
2030,29,Male,Single,Research & Development,Laboratory Technician,Marketing,3,Non-Travel,10,8382,13,0,Yes,3,1,3,3,3,1,2,6,37,2,11,11,11,11,No
2031,52,Male,Single,Sales,Sales Representative,Other,4,Travel_Rarely,4,4327,18,2,No,4,1,3,2,3,2,3,4,34,3,34,15,4,4,No
2032,28,Female,Married,Research & Development,Research Scientist,Medical,4,Travel_Frequently,5,19643,18,0,No,3,2,3,4,3,4,4,4,10,6,10,3,1,2,No
2033,38,Male,Single,Sales,Sales Representative,Technical Degree,5,Travel_Frequently,5,11020,16,1,No,1,1,4,2,3,4,4,6,22,6,20,4,2,11,Yes
2034,38,Female,Married,Sales,Sales Executive,Other,1,Non-Travel,11,18641,17,1,No,1,2,4,4,4,1,2,0,10,5,5,5,6,5,No
2035,22,Female,Divorced,Sales,Sales Representative,Human Resources,2,Travel_Rarely,9,17848,12,3,No,3,3,4,1,3,1,3,7,32,5,4,2,3,4,Yes
2036,37,Male,Married,Research & Development,Research Scientist,Other,2,Travel_Rarely,28,15062,19,1,No,2,1,3,1,3,4,5,9,39,3,19,9,9,12,No
2037,54,Male,Single,Sales,Sales Executive,Other,3,Non-Travel,16,7774,13,2,Yes,4,3,1,1,3,2,3,4,24,2,24,16,0,6,Yes
2038,20,Male,Married,Research & Development,Healthcare Representative,Life Sciences,2,Travel_Rarely,9,16160,12,0,No,3,2,2,4,3,3,2,7,7,4,2,2,3,2,No
2039,50,Female,Divorced,Sales,Sales Representative,Human Resources,4,Travel_Rarely,22,2230,15,3,Yes,3,3,4,1,3,1,3,9,16,2,4,4,5,2,Yes
2040,26,Male,Divorced,Sales,Manager,Other,4,Travel_Rarely,4,10076,11,3,No,3,3,1,1,3,1,4,9,17,1,8,8,9,8,No
2041,26,Female,Single,Research & Development,Healthcare Representative,Other,1,Travel_Rarely,2,4805,15,1,No,2,3,4,1,3,1,5,4,26,0,8,6,7,7,No
2042,21,Female,Married,Research & Development,Research Scientist,Other,3,Travel_Rarely,14,15715,20,2,No,2,4,4,1,4,4,2,6,30,0,3,3,4,3,No
2043,52,Female,Single,Sales,Sales Representative,Medical,2,Travel_Rarely,3,6750,14,3,No,2,2,3,2,4,3,2,9,34,5,34,18,11,17,Yes
2044,34,Female,Single,Research & Development,Research Scientist,Technical Degree,1,Travel_Rarely,18,16627,22,2,No,4,2,3,1,4,2,1,2,8,4,8,8,3,2,Yes
2045,51,Female,Divorced,Research & Development,Manager,Life Sciences,5,Travel_Rarely,21,14232,16,2,Yes,1,2,4,1,3,2,5,1,4,2,4,4,5,4,No
2046,41,Female,Married,Research & Development,Manager,Other,5,Travel_Frequently,6,4135,22,0,No,4,2,2,2,3,4,2,5,16,5,1,1,2,1,No
2047,49,Male,Single,Sales,Manager,Technical Degree,2,Travel_Rarely,11,7953,15,0,No,2,2,4,2,3,1,3,4,38,3,8,6,2,8,No
2048,18,Female,Divorced,Sales,Sales Representative,Life Sciences,2,Travel_Rarely,21,2546,19,0,No,1,1,2,4,3,4,3,8,31,5,0,0,1,0,No
2049,25,Female,Single,Research & Development,Laboratory Technician,Life Sciences,2,Non-Travel,18,16457,15,2,No,1,1,1,3,3,4,3,9,28,3,7,7,2,3,No
2050,40,Male,Married,Sales,Sales Representative,Life Sciences,4,Travel_Rarely,12,18478,23,0,No,2,1,4,1,3,2,3,3,21,3,21,9,7,16,No
2051,57,Male,Single,Research & Development,Research Scientist,Other,2,Travel_Frequently,5,3411,18,3,No,2,3,2,1,3,3,2,2,21,1,21,4,5,14,No
2052,29,Female,Married,Research & Development,Research Scientist,Medical,5,Travel_Rarely,9,15113,22,3,No,4,3,1,1,3,2,4,8,11,1,11,11,7,11,No
2053,29,Male,Divorced,Human Resources,Manager,Other,2,Travel_Frequently,20,5145,23,1,No,2,2,1,4,3,4,5,7,18,3,11,8,0,4,No
2054,32,Male,Divorced,Research & Development,Manager,Other,3,Travel_Rarely,28,3775,12,2,No,1,4,3,1,3,4,3,5,14,4,14,14,7,14,No
2055,58,Male,Single,Human Resources,Human Resources,Technical Degree,5,Travel_Rarely,26,14193,13,0,No,3,2,1,3,3,1,2,0,32,1,32,6,7,6,No
2056,36,Female,Divorced,Research & Development,Laboratory Technician,Marketing,3,Travel_Rarely,18,13851,13,3,Yes,2,1,3,2,3,1,2,9,29,1,17,9,1,14,Yes
2057,43,Male,Single,Research & Development,Laboratory Technician,Marketing,5,Travel_Rarely,19,14070,13,2,No,2,2,1,4,3,4,3,0,14,0,6,4,5,6,Yes
2058,46,Female,Single,Research & Development,Healthcare Representative,Marketing,1,Travel_Rarely,3,4970,16,2,No,4,3,1,2,3,2,1,5,3,5,0,0,1,0,Yes
2059,39,Male,Married,Research & Development,Healthcare Representative,Technical Degree,5,Travel_Frequently,9,15119,17,0,No,4,2,2,1,3,1,2,2,21,0,21,4,5,10,Yes
2060,57,Male,Single,Research & Development,Research Scientist,Human Resources,5,Travel_Rarely,4,5331,17,2,No,2,1,2,1,3,3,5,2,37,4,0,0,1,0,Yes
2061,38,Male,Married,Research & Development,Research Scientist,Technical Degree,3,Travel_Frequently,17,11295,22,0,Yes,1,2,3,1,3,3,5,5,34,1,20,18,1,1,No
2062,55,Female,Single,Human Resources,Manager,Life Sciences,3,Travel_Rarely,17,2942,17,0,No,1,3,4,3,4,4,1,2,3,6,3,3,3,3,No
2063,37,Female,Married,Research & Development,Manager,Other,5,Travel_Rarely,23,17575,22,0,No,3,4,2,3,4,3,2,9,4,1,3,3,4,3,No
2064,46,Female,Divorced,Research & Development,Healthcare Representative,Human Resources,5,Non-Travel,23,14404,13,2,No,2,1,1,4,3,3,1,5,17,2,17,8,5,17,No
2065,21,Female,Single,Research & Development,Research Scientist,Life Sciences,4,Non-Travel,2,1861,11,2,No,4,2,3,2,3,1,2,4,29,4,3,3,4,3,No
2066,24,Male,Married,Research & Development,Manager,Other,1,Travel_Rarely,9,10275,16,0,No,1,3,3,1,3,1,2,3,18,6,6,1,0,3,Yes
